order_id,customer_id,order_date,total_amount,discount_amount,tax_amount,final_amount,payment_method,payment_status,order_status,delivery_address,delivery_city,delivery_zip,special_instructions
3135,683,2026-02-13 12:31:44,3502.84,277.28,161.28,3386.84,UPI,completed,processing,943 Main Street,Bangalore,611833,
3136,887,2026-02-22 12:31:44,2485.54,129.45,117.8,2473.89,UPI,completed,out_for_delivery,816 Main Street,Lucknow,107568,Call on arrival
3137,586,2026-04-13 12:31:44,5820.21,291.37,276.44,5805.28,Credit Card,failed,cancelled,586 Main Street,Mumbai,676363,
3138,297,2026-04-07 12:31:44,3532.61,355.47,158.86,3336.0,Credit Card,failed,cancelled,490 Main Street,Kolkata,651002,Leave at door
3139,258,2026-02-02 12:31:44,907.77,136.07,38.59,810.29,Cash on Delivery,failed,processing,531 Main Street,Mumbai,260448,
3140,21,2026-04-08 12:31:44,3350.92,94.39,162.83,3419.36,Cash on Delivery,failed,processing,477 Main Street,Lucknow,833442,
3141,742,2026-01-31 12:31:44,1401.39,106.54,64.74,1359.59,Credit Card,failed,pending,499 Main Street,Jaipur,145981,Leave at door
3142,114,2026-02-06 12:31:44,2926.27,376.24,127.5,2677.53,UPI,completed,delivered,765 Main Street,Ahmedabad,455168,
3143,556,2026-02-17 12:31:44,6116.87,666.56,272.52,5722.83,Net Banking,pending,delivered,590 Main Street,Mumbai,987624,
3144,248,2026-02-13 12:31:44,4008.71,165.64,192.15,4035.22,UPI,pending,confirmed,463 Main Street,Bangalore,281043,
3145,679,2026-04-20 12:31:44,4596.36,159.11,221.86,4659.11,Credit Card,pending,confirmed,872 Main Street,Pune,601476,Leave at door
3146,654,2026-03-03 12:31:44,2274.72,284.13,99.53,2090.12,Net Banking,completed,pending,603 Main Street,Pune,420984,
3147,852,2026-03-25 12:31:44,2395.16,93.54,115.08,2416.7,Debit Card,completed,confirmed,628 Main Street,Kolkata,372315,
3148,864,2026-04-02 12:31:44,2200.13,318.58,94.08,1975.63,UPI,pending,delivered,360 Main Street,Pune,812597,Leave at door
3149,910,2026-03-27 12:31:44,2088.4,18.56,103.49,2173.33,Cash on Delivery,pending,cancelled,703 Main Street,Ahmedabad,748696,
3150,625,2026-02-08 12:31:44,6370.63,670.07,285.03,5985.59,Cash on Delivery,completed,out_for_delivery,178 Main Street,Bangalore,730343,
3151,735,2026-04-14 12:31:44,2405.37,15.21,119.51,2509.67,Debit Card,failed,cancelled,426 Main Street,Jaipur,669460,Call on arrival
3152,675,2026-03-28 12:31:44,1992.67,182.1,90.53,1901.1,Net Banking,pending,delivered,872 Main Street,Delhi,895034,Call on arrival
3153,327,2026-02-06 12:31:44,5338.8,257.93,254.04,5334.91,Net Banking,completed,delivered,426 Main Street,Lucknow,836038,Leave at door
3154,470,2026-03-06 12:31:44,6122.5,393.21,286.46,6015.75,Cash on Delivery,completed,processing,336 Main Street,Ahmedabad,710224,Leave at door
3155,60,2026-03-25 12:31:44,1053.95,20.18,51.69,1085.46,Credit Card,pending,confirmed,824 Main Street,Lucknow,307428,Call on arrival
3156,505,2026-03-06 12:31:44,2407.13,77.44,116.48,2446.17,UPI,completed,cancelled,119 Main Street,Delhi,575394,
3157,773,2026-02-21 12:31:44,2910.6,158.05,137.63,2890.18,UPI,completed,confirmed,415 Main Street,Lucknow,906564,
3158,639,2026-03-27 12:31:44,3366.45,398.8,148.38,3116.03,Cash on Delivery,pending,out_for_delivery,782 Main Street,Chennai,291961,Call on arrival
3159,742,2026-02-06 12:31:44,8364.17,225.22,406.95,8545.9,Credit Card,failed,confirmed,499 Main Street,Jaipur,145981,
3160,597,2026-03-08 12:31:44,4555.42,622.65,196.64,4129.41,Credit Card,completed,confirmed,81 Main Street,Ahmedabad,513982,
3161,420,2026-03-22 12:31:44,1802.57,54.86,87.39,1835.1,Cash on Delivery,pending,processing,158 Main Street,Chennai,849979,
3162,274,2026-03-10 12:31:44,984.29,127.25,42.85,899.89,Cash on Delivery,failed,delivered,782 Main Street,Kolkata,267082,
3163,785,2026-04-10 12:31:44,2346.98,35.35,115.58,2427.21,Debit Card,completed,delivered,602 Main Street,Pune,785073,
3164,191,2026-03-26 12:31:44,2219.82,138.02,104.09,2185.89,Credit Card,pending,confirmed,97 Main Street,Delhi,685066,Leave at door
3165,843,2026-02-07 12:31:44,1836.54,48.48,89.4,1877.46,Net Banking,pending,processing,208 Main Street,Hyderabad,975498,
3166,349,2026-03-08 12:31:44,2876.82,271.86,130.25,2735.21,Credit Card,pending,confirmed,516 Main Street,Mumbai,403314,
3167,440,2026-03-15 12:31:44,842.3,29.4,40.65,853.55,Net Banking,failed,delivered,469 Main Street,Kolkata,219490,Call on arrival
3168,444,2026-02-14 12:31:44,11014.03,1649.11,468.25,9833.17,Credit Card,failed,delivered,605 Main Street,Chennai,188868,
3169,576,2026-01-23 12:31:44,5723.42,728.09,249.77,5245.1,UPI,failed,out_for_delivery,449 Main Street,Mumbai,868170,
3170,921,2026-02-22 12:31:44,2913.01,338.72,128.71,2703.0,Net Banking,failed,out_for_delivery,537 Main Street,Pune,816412,Leave at door
3171,986,2026-02-24 12:31:44,6325.96,240.13,304.29,6390.12,Cash on Delivery,pending,delivered,723 Main Street,Chennai,649249,Leave at door
3172,752,2026-03-05 12:31:44,2947.75,412.2,126.78,2662.33,Credit Card,failed,confirmed,951 Main Street,Delhi,627262,Leave at door
3173,339,2026-02-06 12:31:44,6311.66,283.45,301.41,6329.62,UPI,pending,confirmed,747 Main Street,Bangalore,777255,
3174,269,2026-02-07 12:31:44,3732.05,237.51,174.73,3669.27,Credit Card,failed,delivered,883 Main Street,Bangalore,853258,
3175,565,2026-04-15 12:31:44,4464.5,195.42,213.45,4482.53,UPI,pending,delivered,104 Main Street,Pune,452909,
3176,15,2026-01-25 12:31:44,1764.96,126.87,81.9,1719.99,UPI,failed,confirmed,187 Main Street,Bangalore,152727,Call on arrival
3177,705,2026-02-28 12:31:44,2276.45,46.32,111.51,2341.64,UPI,failed,confirmed,675 Main Street,Ahmedabad,717942,Call on arrival
3178,758,2026-03-29 12:31:44,2815.29,403.02,120.61,2532.88,Cash on Delivery,completed,cancelled,767 Main Street,Chennai,877446,
3179,142,2026-03-04 12:31:44,1496.25,112.92,69.17,1452.5,Debit Card,pending,delivered,544 Main Street,Pune,409222,
3180,562,2026-01-28 12:31:44,7828.94,713.98,355.75,7470.71,Cash on Delivery,failed,cancelled,349 Main Street,Hyderabad,851763,
3181,622,2026-02-24 12:31:44,2001.14,102.53,94.93,1993.54,Debit Card,pending,pending,51 Main Street,Mumbai,270820,Leave at door
3182,57,2026-04-03 12:31:44,3845.55,269.79,178.79,3754.55,Cash on Delivery,completed,delivered,3 Main Street,Delhi,528361,Leave at door
3183,185,2026-03-04 12:31:44,1906.59,68.67,91.9,1929.82,Credit Card,pending,confirmed,461 Main Street,Jaipur,949153,
3184,345,2026-03-03 12:31:44,11820.14,279.93,577.01,12117.22,Cash on Delivery,failed,out_for_delivery,33 Main Street,Hyderabad,948799,
3185,89,2026-03-04 12:31:44,4652.77,82.0,228.54,4799.31,Credit Card,completed,out_for_delivery,515 Main Street,Mumbai,718849,
3186,201,2026-01-20 12:31:44,4820.44,132.86,234.38,4921.96,Debit Card,pending,confirmed,790 Main Street,Bangalore,755087,
3187,704,2026-03-24 12:31:44,4170.54,445.43,186.26,3911.37,Net Banking,completed,processing,48 Main Street,Delhi,764000,Leave at door
3188,468,2026-03-11 12:31:44,4509.41,218.8,214.53,4505.14,Credit Card,pending,processing,463 Main Street,Pune,179184,
3189,472,2026-02-15 12:31:44,1683.12,125.59,77.88,1635.41,Credit Card,pending,cancelled,408 Main Street,Delhi,328411,
3190,585,2026-04-06 12:31:44,4047.15,567.21,174.0,3653.94,Debit Card,completed,confirmed,677 Main Street,Jaipur,395198,
3191,192,2026-02-28 12:31:44,3951.51,362.28,179.46,3768.69,Cash on Delivery,completed,cancelled,988 Main Street,Chennai,731977,
3192,400,2026-02-18 12:31:44,3740.32,2.67,186.88,3924.53,Credit Card,failed,confirmed,729 Main Street,Bangalore,921968,
3193,226,2026-04-04 12:31:44,6246.05,66.06,309.0,6488.99,Net Banking,completed,delivered,347 Main Street,Kolkata,953025,
3194,878,2026-02-10 12:31:44,4799.18,203.84,229.77,4825.11,UPI,failed,confirmed,540 Main Street,Bangalore,979249,Leave at door
3195,30,2026-02-26 12:31:44,4970.4,501.33,223.45,4692.52,UPI,failed,confirmed,446 Main Street,Ahmedabad,284692,Call on arrival
3196,902,2026-03-27 12:31:44,968.56,132.37,41.81,878.0,Net Banking,completed,pending,753 Main Street,Hyderabad,908447,Leave at door
3197,583,2026-04-19 12:31:44,3607.69,26.66,179.05,3760.08,Cash on Delivery,pending,pending,912 Main Street,Bangalore,555292,
3198,926,2026-03-22 12:31:44,6234.75,347.61,294.36,6181.5,Net Banking,pending,confirmed,639 Main Street,Ahmedabad,835381,
3199,591,2026-02-10 12:31:44,10103.11,1502.23,430.04,9030.92,Cash on Delivery,completed,delivered,190 Main Street,Jaipur,489043,
3200,252,2026-03-01 12:31:44,2354.15,252.23,105.1,2207.02,Debit Card,pending,delivered,810 Main Street,Bangalore,618019,Leave at door
3201,830,2026-02-27 12:31:44,2730.69,63.58,133.36,2800.47,Credit Card,completed,delivered,987 Main Street,Kolkata,955129,
3202,317,2026-01-24 12:31:44,9058.98,13.72,452.26,9497.52,Credit Card,failed,processing,264 Main Street,Ahmedabad,853504,
3203,945,2026-01-28 12:31:44,2835.47,298.04,126.87,2664.3,Cash on Delivery,failed,out_for_delivery,911 Main Street,Chennai,710434,
3204,915,2026-03-27 12:31:44,565.65,84.48,24.06,505.23,Cash on Delivery,completed,delivered,556 Main Street,Jaipur,830897,
3205,55,2026-03-15 12:31:44,2652.89,56.54,129.82,2726.17,Net Banking,completed,cancelled,971 Main Street,Lucknow,899787,
3206,781,2026-04-06 12:31:44,7106.19,1046.47,302.99,6362.71,Credit Card,failed,cancelled,240 Main Street,Chennai,144887,Leave at door
3207,239,2026-04-04 12:31:44,2211.2,25.36,109.29,2295.13,Debit Card,completed,out_for_delivery,653 Main Street,Delhi,525942,
3208,180,2026-02-26 12:31:44,4043.53,142.09,195.07,4096.51,Cash on Delivery,failed,pending,885 Main Street,Lucknow,757685,
3209,422,2026-03-15 12:31:44,4816.7,42.41,238.71,5013.0,Credit Card,pending,confirmed,429 Main Street,Jaipur,670053,Call on arrival
3210,665,2026-04-08 12:31:44,4279.97,183.12,204.84,4301.69,Credit Card,pending,confirmed,621 Main Street,Chennai,834764,
3211,256,2026-03-08 12:31:44,9851.25,1207.2,432.2,9076.25,Cash on Delivery,pending,confirmed,697 Main Street,Ahmedabad,642491,Leave at door
3212,98,2026-03-01 12:31:44,9817.57,338.04,473.98,9953.51,Cash on Delivery,failed,out_for_delivery,251 Main Street,Pune,656968,
3213,357,2026-04-09 12:31:44,1109.1,78.91,51.51,1081.7,Credit Card,failed,delivered,937 Main Street,Bangalore,160423,
3214,190,2026-02-13 12:31:44,2586.52,325.35,113.06,2374.23,Debit Card,completed,cancelled,613 Main Street,Kolkata,154909,
3215,851,2026-03-13 12:31:44,3595.59,287.21,165.42,3473.8,Net Banking,completed,confirmed,691 Main Street,Mumbai,320989,
3216,577,2026-02-27 12:31:44,3070.43,207.99,143.12,3005.56,Net Banking,failed,cancelled,360 Main Street,Ahmedabad,672547,Call on arrival
3217,232,2026-03-20 12:31:44,1252.31,37.21,60.75,1275.85,Credit Card,pending,pending,911 Main Street,Kolkata,519453,Leave at door
3218,795,2026-03-02 12:31:44,5785.12,585.22,260.0,5459.9,Debit Card,failed,pending,653 Main Street,Lucknow,119524,Call on arrival
3219,535,2026-02-17 12:31:44,2917.88,46.22,143.58,3015.24,Cash on Delivery,failed,out_for_delivery,873 Main Street,Ahmedabad,225738,Call on arrival
3220,144,2026-03-23 12:31:44,2587.9,66.43,126.07,2647.54,Debit Card,failed,out_for_delivery,441 Main Street,Jaipur,573489,
3221,666,2026-02-28 12:31:44,2538.48,222.45,115.8,2431.83,UPI,pending,out_for_delivery,737 Main Street,Delhi,747703,
3222,885,2026-03-27 12:31:44,2095.41,17.57,103.89,2181.73,Cash on Delivery,completed,delivered,353 Main Street,Jaipur,400692,Leave at door
3223,249,2026-02-23 12:31:44,2806.16,354.55,122.58,2574.19,Net Banking,completed,cancelled,356 Main Street,Kolkata,844007,
3224,827,2026-03-12 12:31:44,6572.4,384.25,309.41,6497.56,Cash on Delivery,pending,processing,89 Main Street,Mumbai,389340,Leave at door
3225,792,2026-04-06 12:31:44,1761.62,4.74,87.84,1844.72,Net Banking,failed,cancelled,250 Main Street,Pune,145240,
3226,710,2026-03-08 12:31:44,7157.72,83.94,353.69,7427.47,Credit Card,failed,cancelled,408 Main Street,Hyderabad,459513,
3227,193,2026-03-07 12:31:44,8740.92,211.16,426.49,8956.25,Net Banking,failed,out_for_delivery,145 Main Street,Lucknow,466813,Call on arrival
3228,383,2026-03-24 12:31:44,1846.09,150.68,84.77,1780.18,Debit Card,pending,delivered,383 Main Street,Pune,525750,
3229,288,2026-04-20 12:31:44,1388.88,194.23,59.73,1254.38,Cash on Delivery,completed,delivered,726 Main Street,Jaipur,690268,
3230,854,2026-01-26 12:31:44,6647.85,323.99,316.19,6640.05,Credit Card,pending,cancelled,216 Main Street,Ahmedabad,539450,Leave at door
3231,754,2026-02-02 12:31:44,10404.14,292.91,505.56,10616.79,Debit Card,completed,delivered,161 Main Street,Mumbai,659381,Leave at door
3232,82,2026-02-27 12:31:44,2929.48,139.86,139.48,2929.1,Net Banking,completed,cancelled,283 Main Street,Bangalore,910208,Call on arrival
3233,724,2026-03-13 12:31:44,2581.34,273.87,115.37,2422.84,Net Banking,completed,delivered,397 Main Street,Mumbai,536801,Call on arrival
3234,747,2026-04-09 12:31:44,4526.58,25.92,225.03,4725.69,Net Banking,completed,processing,39 Main Street,Ahmedabad,191772,
3235,42,2026-03-10 12:31:44,8862.06,1148.45,385.68,8099.29,Credit Card,pending,delivered,739 Main Street,Hyderabad,301939,
3236,943,2026-02-06 12:31:44,1609.19,5.3,80.19,1684.08,Debit Card,completed,delivered,524 Main Street,Chennai,683347,Call on arrival
3237,880,2026-03-12 12:31:44,1619.33,42.97,78.82,1655.18,Cash on Delivery,failed,out_for_delivery,456 Main Street,Chennai,241678,
3238,815,2026-03-06 12:31:44,5173.95,602.69,228.56,4799.82,UPI,completed,cancelled,569 Main Street,Kolkata,607259,Call on arrival
3239,291,2026-03-20 12:31:44,2784.11,161.63,131.12,2753.6,Cash on Delivery,pending,out_for_delivery,234 Main Street,Lucknow,856442,Leave at door
3240,822,2026-01-25 12:31:44,3451.67,316.26,156.77,3292.18,Net Banking,completed,out_for_delivery,629 Main Street,Pune,788049,Leave at door
3241,430,2026-04-12 12:31:44,7386.05,147.35,361.94,7600.64,Credit Card,failed,cancelled,320 Main Street,Bangalore,459731,Call on arrival
3242,35,2026-04-02 12:31:44,4796.89,489.22,215.38,4523.05,Credit Card,completed,cancelled,817 Main Street,Hyderabad,370902,Leave at door
3243,918,2026-03-31 12:31:44,5926.65,284.85,282.09,5923.89,Cash on Delivery,pending,pending,555 Main Street,Chennai,484945,
3244,658,2026-02-18 12:31:44,3092.13,105.48,149.33,3135.98,Cash on Delivery,completed,processing,234 Main Street,Pune,335217,Leave at door
3245,504,2026-02-19 12:31:44,9809.01,1305.84,425.16,8928.33,Cash on Delivery,completed,out_for_delivery,716 Main Street,Delhi,558737,
3246,448,2026-03-07 12:31:44,5969.64,481.89,274.39,5762.14,Debit Card,failed,delivered,171 Main Street,Bangalore,613426,Call on arrival
3247,976,2026-03-05 12:31:44,1427.85,142.86,64.25,1349.24,Cash on Delivery,pending,processing,191 Main Street,Jaipur,308535,
3248,89,2026-02-09 12:31:44,5873.94,685.1,259.44,5448.28,Net Banking,completed,cancelled,515 Main Street,Mumbai,718849,
3249,977,2026-04-18 12:31:44,2954.36,387.17,128.36,2695.55,Cash on Delivery,pending,out_for_delivery,254 Main Street,Mumbai,655132,Call on arrival
3250,518,2026-02-13 12:31:44,4260.61,112.12,207.42,4355.91,Credit Card,completed,confirmed,824 Main Street,Bangalore,640828,
3251,791,2026-02-27 12:31:44,5374.64,719.26,232.77,4888.15,Debit Card,failed,delivered,491 Main Street,Ahmedabad,602290,
3252,644,2026-02-01 12:31:44,3180.24,381.56,139.93,2938.61,UPI,failed,confirmed,306 Main Street,Pune,533174,Call on arrival
3253,425,2026-02-20 12:31:44,388.17,21.52,18.33,384.98,Debit Card,pending,out_for_delivery,989 Main Street,Pune,934908,
3254,80,2026-04-03 12:31:44,3723.39,539.52,159.19,3343.06,Debit Card,completed,pending,855 Main Street,Chennai,605937,Leave at door
3255,557,2026-03-21 12:31:44,2482.57,30.74,122.59,2574.42,Credit Card,failed,pending,243 Main Street,Bangalore,721301,
3256,147,2026-04-10 12:31:44,5031.65,615.53,220.81,4636.93,UPI,completed,out_for_delivery,852 Main Street,Delhi,189511,Leave at door
3257,253,2026-03-14 12:31:44,1938.94,289.17,82.49,1732.26,Credit Card,failed,cancelled,479 Main Street,Lucknow,942700,
3258,426,2026-03-02 12:31:44,7898.26,1057.44,342.04,7182.86,Net Banking,completed,processing,228 Main Street,Delhi,635482,Leave at door
3259,146,2026-02-19 12:31:44,1037.28,97.27,47.0,987.01,UPI,completed,out_for_delivery,262 Main Street,Kolkata,492483,Call on arrival
3260,538,2026-03-16 12:31:44,2769.92,217.91,127.6,2679.61,Credit Card,completed,confirmed,694 Main Street,Jaipur,413357,Leave at door
3261,298,2026-02-28 12:31:44,5403.27,66.55,266.84,5603.56,Net Banking,failed,processing,351 Main Street,Ahmedabad,672808,
3262,704,2026-04-15 12:31:44,8693.1,1287.95,370.26,7775.41,Net Banking,completed,pending,48 Main Street,Delhi,764000,
3263,393,2026-02-14 12:31:44,3467.92,254.14,160.69,3374.47,Credit Card,failed,out_for_delivery,919 Main Street,Pune,666820,Leave at door
3264,488,2026-03-04 12:31:44,501.4,15.47,24.3,510.23,Debit Card,failed,out_for_delivery,631 Main Street,Bangalore,819916,
3265,488,2026-03-21 12:31:44,4585.94,212.96,218.65,4591.63,UPI,failed,confirmed,631 Main Street,Bangalore,819916,
3266,796,2026-04-13 12:31:44,1553.43,104.06,72.47,1521.84,Cash on Delivery,completed,confirmed,460 Main Street,Delhi,735988,
3267,765,2026-03-06 12:31:44,5230.64,73.1,257.88,5415.42,Debit Card,failed,cancelled,676 Main Street,Kolkata,420523,
3268,153,2026-03-06 12:31:44,4851.51,194.47,232.85,4889.89,Debit Card,completed,out_for_delivery,232 Main Street,Chennai,946432,
3269,679,2026-02-27 12:31:44,5549.91,85.83,273.2,5737.28,Credit Card,completed,cancelled,872 Main Street,Pune,601476,Leave at door
3270,820,2026-02-12 12:31:44,8151.43,645.99,375.27,7880.71,UPI,failed,confirmed,949 Main Street,Bangalore,729402,
3271,827,2026-04-19 12:31:44,6475.24,588.54,294.34,6181.04,Cash on Delivery,completed,confirmed,89 Main Street,Mumbai,389340,
3272,764,2026-04-20 12:31:44,3923.63,561.7,168.1,3530.03,Net Banking,pending,out_for_delivery,922 Main Street,Lucknow,302897,
3273,446,2026-02-26 12:31:44,5479.52,2.17,273.87,5751.22,Credit Card,failed,out_for_delivery,398 Main Street,Bangalore,538555,
3274,226,2026-01-26 12:31:44,1509.61,16.56,74.65,1567.7,Credit Card,pending,delivered,347 Main Street,Kolkata,953025,Leave at door
3275,6,2026-01-23 12:31:44,375.94,30.31,17.28,362.91,Debit Card,pending,confirmed,425 Main Street,Hyderabad,527398,
3276,368,2026-03-21 12:31:44,2681.95,231.66,122.51,2572.8,UPI,completed,pending,380 Main Street,Kolkata,428122,Call on arrival
3277,585,2026-02-12 12:31:44,1018.12,58.49,47.98,1007.61,Cash on Delivery,pending,pending,677 Main Street,Jaipur,395198,
3278,293,2026-02-19 12:31:44,5169.98,570.94,229.95,4828.99,Net Banking,failed,cancelled,842 Main Street,Pune,813793,Call on arrival
3279,374,2026-02-20 12:31:44,4821.75,650.73,208.55,4379.57,UPI,pending,out_for_delivery,189 Main Street,Jaipur,668471,
3280,130,2026-02-20 12:31:44,1035.33,23.99,50.57,1061.91,UPI,pending,cancelled,129 Main Street,Kolkata,925206,Leave at door
3281,624,2026-03-19 12:31:44,5517.59,709.22,240.42,5048.79,Credit Card,completed,confirmed,21 Main Street,Pune,918207,Call on arrival
3282,313,2026-04-19 12:31:44,375.94,47.19,16.44,345.19,Credit Card,pending,out_for_delivery,191 Main Street,Pune,885386,
3283,196,2026-02-22 12:31:44,10761.09,690.05,503.55,10574.59,Debit Card,failed,cancelled,662 Main Street,Jaipur,803024,
3284,892,2026-03-25 12:31:44,2561.95,189.77,118.61,2490.79,UPI,completed,delivered,874 Main Street,Pune,171789,Leave at door
3285,835,2026-02-24 12:31:44,645.26,85.87,27.97,587.36,Net Banking,pending,pending,985 Main Street,Hyderabad,913274,Call on arrival
3286,919,2026-03-03 12:31:44,1161.76,108.59,52.66,1105.83,Debit Card,completed,delivered,752 Main Street,Jaipur,294546,Call on arrival
3287,88,2026-03-15 12:31:44,790.76,115.12,33.78,709.42,Cash on Delivery,pending,pending,680 Main Street,Pune,930884,
3288,994,2026-01-21 12:31:44,3950.12,273.11,183.85,3860.86,Credit Card,failed,confirmed,515 Main Street,Ahmedabad,987240,
3289,522,2026-03-23 12:31:44,7373.91,96.94,363.85,7640.82,Net Banking,completed,cancelled,779 Main Street,Hyderabad,934638,
